t,f_spd0,r_spd0,f_spd1,r_spd1,f_spd2,r_spd2,cra,crb,Tc,Vpz,Vms,gamma_dot,tau,mu_en_bal,mu_current_relation
1507719212.9,593.12,344.868,307.446,308.376,312.143,312.644,2.558,0.035,7.47410047744e-06,0.116129032258,0.598768959585,114.814940344,160.555848927,4.03739510971e-05,1.39838812307
1507719212.91,429.627,344.868,304.674,312.552,312.143,312.644,2.558,0.0,7.18134098412e-06,0.0,0.598387763125,115.210905398,154.266898287,4.0050828118e-05,1.33899562506
1507719212.93,429.627,344.868,304.674,312.552,312.143,312.644,2.558,0.061,6.88538212782e-06,0.158064516129,0.597947962691,115.606414212,147.909220121,3.97272065221e-05,1.27942053327
1507719212.94,429.627,344.868,304.674,312.552,312.143,312.644,2.584,0.0,6.58644834741e-06,0.0,0.597450252898,116.001130873,141.48763574,3.94034125876e-05,1.21970910692
1507719212.95,429.627,323.003,304.674,312.552,314.031,314.365,2.555,0.029,6.28478969834e-06,0.0741935483871,0.596895346824,116.394723299,135.007516743,3.90797597287e-05,1.15991097291
1507719212.96,297.43,323.003,321.33,314.373,314.031,314.365,2.565,0.013,5.98069519904e-06,0.0774193548387,0.596283974588,116.786862539,128.475071717,3.87565500032e-05,1.10008154105
1507719212.97,297.43,323.003,321.33,314.373,314.031,314.365,2.561,0.0,5.67448421224e-06,0.0,0.595616880007,117.17722175,121.897161092,3.84340742752e-05,1.04028034862
1507719212.98,297.43,323.003,321.33,314.373,314.031,314.365,2.565,0.052,5.36649577848e-06,0.141935483871,0.594894816298,117.565474875,115.281068013,3.81126123814e-05,0.980569067032
1507719213.0,297.43,323.003,321.33,314.373,320.67,321.24,2.568,0.0,5.05709052634e-06,0.0,0.594118542478,117.951295776,108.634539368,3.77924338328e-05,0.921011835042
1507719213.01,318.526,320.314,321.406,320.999,320.67,321.24,2.552,0.052,4.74665462824e-06,0.135483870968,0.593288820836,118.334358029,101.965870769,3.74737982789e-05,0.861675953353
1507719213.02,318.526,320.314,321.406,320.999,320.67,321.24,2.574,0.0,4.43559690435e-06,0.0193548387097,0.592406414795,118.71433505,95.2838443405,3.7156955372e-05,0.802631327549
1507719213.03,318.526,320.314,321.406,320.999,320.67,321.24,2.532,0.006,4.1243401311e-06,0.00645161290323,0.591472087074,119.090900255,88.5975420069,3.68421443087e-05,0.74394888121
1507719213.04,318.526,320.314,321.406,320.999,314.981,321.24,2.571,0.032,3.81330599427e-06,0.109677419355,0.590486598772,119.463727077,81.9160222661,3.65295931877e-05,0.685697862193
1507719213.05,318.526,320.314,315.173,314.815,314.981,308.807,2.545,0.0,3.50290212803e-06,0.0,0.589450708762,119.832488781,75.2480417639,3.62195186886e-05,0.627943577983
1507719213.07,440.449,264.21,315.173,314.815,314.981,308.807,2.581,0.058,3.19352763623e-06,0.158064516129,0.588365171492,120.196858213,68.6021739012,3.59121268194e-05,0.57074847813
1507719213.08,440.449,264.21,315.173,314.815,314.981,308.807,2.571,0.0,2.88559762145e-06,0.0,0.587230733185,120.55650779,61.9873357567,3.56076145165e-05,0.514176603927
1507719213.1,440.449,264.21,315.173,314.815,314.981,251.416,2.561,0.058,2.57957006068e-06,0.148387096774,0.586048128381,120.911109714,55.4133654224,3.53061712206e-05,0.458298377653
1507719213.12,301.429,264.21,315.173,266.028,314.981,251.416,2.519,0.0,2.27593979917e-06,0.0,0.584818077144,121.260335557,48.8908929799,3.50079789045e-05,0.403189491069
1507719213.13,301.429,264.21,315.173,266.028,314.981,251.416,2.577,0.048,1.97519311064e-06,0.112903225806,0.583541282619,121.603854523,42.4303643804,3.47132106196e-05,0.348922857312
1507719213.14,301.429,226.785,315.173,266.028,158.043,470.946,2.574,0.0,1.6777882665e-06,0.0516129032258,0.582218438279,121.941331268,36.0416240404,3.44220314515e-05,0.29556528263
1507719213.15,400.684,226.785,155.571,389.914,158.043,470.946,2.526,0.0,1.38418318456e-06,0.0,0.58085025358,122.272424757,29.7345087799,3.41346026351e-05,0.243182457851
1507719213.16,400.684,226.785,155.571,389.914,158.043,470.946,2.574,0.045,1.09484182835e-06,0.129032258065,0.579437474163,122.596788476,23.518985291,3.38510832427e-05,0.191840141845
1507719213.17,400.684,226.785,155.571,389.914,158.043,470.946,2.558,0.0,8.10217122123e-07,0.0,0.577980879834,122.914071035,17.4047831241,3.35716289435e-05,0.141601225779
1507719213.19,400.684,226.785,155.571,389.914,158.043,322.692,2.523,0.055,5.30749298561e-07,0.145161290323,0.576481288621,123.223916243,11.4013591944,3.3296392359e-05,0.0925255384015
1507719213.2,319.953,321.758,155.571,319.318,158.043,322.692,2.545,0.0,2.56847127312e-07,0.00967741935484,0.574939566329,123.52596208,5.51749453924,3.30255234144e-05,0.0446666793468
1507719213.21,319.953,321.758,155.571,319.318,158.043,322.692,2.571,0.013,-1.11406474591e-08,0.0225806451613,0.573356613325,123.819838852,-0.239319248623,3.27591682244e-05,-0.00193280213286
1507719213.22,319.953,321.758,155.571,319.318,158.043,322.692,2.558,0.032,-2.7290655252e-07,0.109677419355,0.571733346146,124.105167637,-5.86247714357,3.24974701218e-05,-0.0472379777185
1507719213.23,319.953,321.758,155.571,319.318,158.043,316.944,2.552,0.0,-5.28144561284e-07,0.0,0.570070697407,124.38155958,-11.3454051961,3.22405724151e-05,-0.0912145275753
1507719213.25,622.873,302.243,155.571,322.685,158.043,316.944,2.542,0.061,-7.7654674873e-07,0.151612903226,0.568369624454,124.648616103,-16.6814886755,3.19886191579e-05,-0.133828109746
1507719213.26,622.873,302.243,155.571,322.685,158.043,316.944,2.584,0.0,-1.01781932684e-06,0.0,0.566631116813,124.905930507,-21.8644165366,3.17417541209e-05,-0.175047065002
1507719213.27,622.873,302.243,155.571,322.685,158.043,316.944,2.561,0.026,-1.25167019882e-06,0.0516129032258,0.564856201734,125.153090484,-26.8879140647,3.15001207827e-05,-0.214840192604
1507719213.28,579.174,9972.192,155.571,322.685,158.043,322.992,2.532,0.023,-1.47778666959e-06,0.0935483870968,0.563045947472,125.389694625,-31.7452640604,3.12638557797e-05,-0.253172831749
1507719213.29,579.174,9972.192,155.571,323.723,158.043,322.992,2.584,0.0,-1.69584694979e-06,0.0,0.561201464653,125.615412163,-36.4295539638,3.10330595499e-05,-0.290008632989
1507719213.31,579.174,9972.192,155.571,323.723,158.043,322.992,2.545,0.055,-1.90553451774e-06,0.151612903226,0.559323906987,125.830071991,-40.9339843744,3.08077540569e-05,-0.325311618493
1507719213.32,579.174,364.669,155.571,323.723,158.043,322.992,2.529,0.0,-2.10653775204e-06,0.0,0.557414471687,126.033707167,-45.2518611567,3.05878650131e-05,-0.359045704312
1507719213.33,579.174,364.669,155.571,323.723,158.043,325.125,2.539,0.039,-2.29857840082e-06,0.103225806452,0.555474398592,126.226510442,-49.3772070074,3.03732461563e-05,-0.391179371391
1507719213.34,319.59,364.669,155.571,321.585,158.043,325.125,2.552,0.003,-2.48144995092e-06,0.0612903225806,0.553504967688,126.408744916,-53.3055856879,3.01637229213e-05,-0.421692231207
1507719213.35,319.59,364.669,155.571,321.585,158.043,325.125,2.568,0.0,-2.65501080476e-06,0.0,0.551507496639,126.580683122,-57.0339554514,2.99591226149e-05,-0.450573926799
1507719213.36,319.59,364.669,155.571,321.585,158.043,325.125,2.539,0.045,-2.81914806632e-06,0.132258064516,0.549483338981,126.742589729,-60.5598911074,2.97592841053e-05,-0.477818002907
1507719213.38,319.59,364.669,155.571,321.585,158.043,332.728,2.561,0.0,-2.97376044192e-06,0.0,0.547433881025,126.894719875,-63.881216703,2.95640587782e-05,-0.503419029303
1507719213.39,325.332,331.534,155.571,322.914,158.043,332.728,2.529,0.058,-3.11876868209e-06,0.141935483871,0.545360537802,127.037318708,-66.9962298301,2.93733095026e-05,-0.527374400778
1507719213.4,325.332,331.534,155.571,322.914,158.043,332.728,2.555,0.0,-3.25413371975e-06,0.00967741935484,0.543264750338,127.170621234,-69.9040912647,2.91869092062e-05,-0.54968742455
1507719213.41,325.332,331.534,155.571,322.914,158.043,332.728,2.577,0.016,-3.37985829756e-06,0.0193548387097,0.541147983664,127.294852065,-72.6048599235,2.90047404049e-05,-0.570367605176
1507719213.42,325.332,331.534,325.726,340.114,323.981,325.655,2.565,0.029,-3.49595365375e-06,0.106451612903,0.539011724884,127.41022575,-75.0987772217,2.88266961902e-05,-0.58942503853
1507719213.43,325.332,331.534,325.726,340.114,323.981,325.655,2.542,0.0,-3.60240442289e-06,0.0,0.53685748217,127.516948821,-77.385513085,2.86526805653e-05,-0.606864528993
1507719213.45,325.332,355.508,325.726,340.114,323.981,325.655,2.577,0.058,-3.69917244377e-06,0.154838709677,0.534686784025,127.615222989,-79.4642477486,2.84826064378e-05,-0.622686274314
1507719213.46,325.332,355.508,325.726,340.114,332.904,325.655,2.565,0.0,-3.78620605234e-06,0.0,0.532501177863,127.705247392,-81.3338713845,2.83163938202e-05,-0.636887465828
1507719213.47,235.786,355.508,328.299,328.184,332.904,327.76,2.581,0.035,-3.86342045642e-06,0.0774193548387,0.530302228291,127.787219224,-82.9925625184,2.81539701713e-05,-0.649459022758
1507719213.48,235.786,355.508,328.299,328.184,332.904,327.76,2.545,0.013,-3.93067839477e-06,0.0806451612903,0.528091515704,127.861333329,-84.4373725557,2.79952711884e-05,-0.660382387369
1507719213.49,235.786,355.508,328.299,328.184,332.904,327.76,2.545,0.0,-3.98780602868e-06,0.0,0.525870635218,127.927781362,-85.6645671575,2.78402401412e-05,-0.669632242862
1507719213.5,235.786,304.587,328.299,328.184,327.182,327.76,2.552,0.055,-4.03463402765e-06,0.138709677419,0.523641194962,127.986751095,-86.670508829,2.76888259675e-05,-0.677183443503
1507719213.52,284.944,304.587,327.395,326.391,327.182,324.71,2.545,0.0,-4.07102552077e-06,0.0,0.521404814367,128.038425955,-87.4522573606,2.75409819348e-05,-0.683015717419
1507719213.53,284.944,304.587,327.395,326.391,327.182,324.71,2.542,0.052,-4.09688259406e-06,0.122580645161,0.519163124079,128.082984744,-88.0077094,2.73966653475e-05,-0.687114760604
1507719213.54,284.944,304.587,327.395,326.391,327.182,324.71,2.529,0.0,-4.11215655931e-06,0.041935483871,0.516917767509,128.120601674,-88.3358190454,2.72558370522e-05,-0.689473963525
1507719213.55,284.944,304.587,327.395,326.391,331.602,324.71,2.542,0.0,-4.11686852834e-06,0.0,0.514670403339,128.151446531,-88.437039813,2.71184604911e-05,-0.69009786629
1507719213.56,329.113,304.587,329.952,331.359,331.602,319.488,2.571,0.042,-4.11111354021e-06,0.129032258065,0.512422705125,128.17568483,-88.3134132966,2.69845013845e-05,-0.689002858954
1507719213.58,329.113,326.435,329.952,331.359,331.602,319.488,2.539,0.0,-4.09503205292e-06,0.0,0.510176355062,128.193478164,-87.9679567629,2.68539284926e-05,-0.686212419094
1507719213.59,329.113,326.435,329.952,331.359,331.602,319.488,2.542,0.055,-4.0687863964e-06,0.138709677419,0.507933037095,128.204984782,-87.4041573229,2.67267139977e-05,-0.681753189799
1507719213.6,329.113,326.435,329.952,331.359,323.018,338.074,2.581,0.0,-4.0325637192e-06,0.0129032258065,0.505694433926,128.210360096,-86.6260352324,2.66028329308e-05,-0.675655502156
1507719213.61,329.113,326.435,313.749,322.574,323.018,338.074,2.529,0.006,-3.98656988432e-06,0.0129032258065,0.503462226611,128.209756908,-85.6380127638,2.64822632749e-05,-0.667952383884
1507719213.62,329.113,314.801,313.749,322.574,323.018,338.074,2.565,0.035,-3.93101841193e-06,0.116129032258,0.501238094806,128.203325356,-84.4446766779,2.63649864343e-05,-0.658677740559
1507719213.63,329.113,314.801,313.749,322.574,323.018,338.074,2.523,0.0,-3.86614381007e-06,0.0,0.499023716035,128.19121268,-83.0510645896,2.6250986643e-05,-0.647868624171
1507719213.65,329.113,314.801,313.749,322.574,323.269,322.553,2.565,0.061,-3.79222217801e-06,0.151612903226,0.496820763337,128.173562947,-81.4631075605,2.61402499915e-05,-0.635568721722
1507719213.66,320.266,314.801,319.55,322.844,323.269,322.553,2.545,0.0,-3.70957420784e-06,0.0,0.494630902903,128.150516853,-79.6876945789,2.60327642207e-05,-0.621828897265
1507719213.67,320.266,314.801,319.55,322.844,323.269,322.553,2.606,0.026,-3.61853856936e-06,0.0645161290323,0.492455793037,128.122211554,-77.7321008238,2.59285198682e-05,-0.606702771367
1507719213.68,320.266,314.801,319.55,322.844,323.269,322.553,2.526,0.019,-3.51942720571e-06,0.0870967741935,0.490297083806,128.088780551,-75.6030273416,2.58275121875e-05,-0.590239262303
1507719213.69,320.266,322.117,319.55,322.844,320.567,320.212,2.565,0.0,-3.41251297046e-06,0.0,0.488156417013,128.050353666,-73.3063354716,2.57297416087e-05,-0.572480538891
1507719213.71,307.056,322.117,327.44,319.803,320.567,320.212,2.532,0.058,-3.29806456465e-06,0.148387096774,0.486035426132,128.007057053,-70.8477973493,2.56352121375e-05,-0.553467902322
1507719213.72,307.056,322.117,327.44,319.803,320.567,320.212,2.581,0.0,-3.17637485587e-06,0.0,0.48393573529,127.959013182,-68.2337042476,2.55439300347e-05,-0.533246565057
1507719213.73,307.056,322.117,327.44,319.803,320.567,320.212,2.526,0.026,-3.04775581122e-06,0.058064516129,0.481858957924,127.906340796,-65.4707577279,2.54559039482e-05,-0.511864832663
1507719213.74,307.056,322.117,333.616,319.803,323.221,323.688,2.584,0.023,-2.91252819282e-06,0.0903225806452,0.479806695691,127.849154893,-62.5658482829,2.53711452649e-05,-0.489372404026
1507719213.75,320.672,321.371,333.616,322.63,323.221,323.688,2.565,0.0,-2.77100941534e-06,0.0,0.477780537358,127.787566845,-59.5257944963,2.52896684856e-05,-0.465818357498
1507719213.77,320.672,321.371,333.616,322.63,323.221,323.688,2.603,0.055,-2.6234769688e-06,0.148387096774,0.475782057668,127.721684621,-56.3565573059,2.52114925783e-05,-0.441245020163
1507719213.78,320.672,321.371,333.616,322.63,323.221,323.688,2.568,0.0,-2.47012103502e-06,0.0,0.473812815562,127.651613041,-53.0622221266,2.51366427222e-05,-0.415679997004
1507719213.79,320.672,321.371,312.995,322.63,313.355,312.669,2.561,0.039,-2.31102783243e-06,0.109677419355,0.471874352051,127.57745385,-49.6446410709,2.50651507755e-05,-0.389133342709
1507719213.8,637.297,321.371,312.995,312.593,313.355,312.669,2.558,0.003,-2.14620794967e-06,0.0516129032258,0.469968189061,127.499305985,-46.1040415999,2.4997053827e-05,-0.361602294566
1507719213.81,637.297,393.359,312.995,312.593,313.355,312.669,2.552,0.0,-1.97563888864e-06,0.0,0.468095828581,127.417267228,-42.4399404177,2.49323916597e-05,-0.333078407196
1507719213.82,637.297,393.359,312.995,312.593,313.355,312.669,2.545,0.045,-1.79929445374e-06,0.132258064516,0.466258751482,127.331437257,-38.6517748004,2.48712042377e-05,-0.303552489732
1507719213.84,637.297,640.313,312.995,312.593,311.636,311.403,2.59,0.0,-1.6171547164e-06,0.0,0.46445841664,127.241920546,-34.7391166497,2.48135301124e-05,-0.273016286619
1507719213.85,320.582,640.313,299.957,311.133,311.636,311.403,2.571,0.058,-1.42918182217e-06,0.145161290323,0.462696260049,127.148828316,-30.7011527906,2.47594066333e-05,-0.241458401129
1507719213.86,320.582,640.313,299.957,311.133,311.636,311.403,2.558,0.0,-1.23528133022e-06,0.00967741935484,0.460973693593,127.052278888,-26.5358544799,2.47088713429e-05,-0.208857760853
1507719213.87,320.582,640.313,299.957,311.133,311.636,311.403,2.542,0.016,-1.03530458228e-06,0.0225806451613,0.459292104451,126.952396169,-22.2400282962,2.46619624114e-05,-0.175183997839
1507719213.88,320.582,316.696,299.957,311.133,307.908,311.403,2.526,0.029,-8.29098407591e-07,0.103225806452,0.457652855137,126.849307512,-17.8103838819,2.46187173812e-05,-0.140405842422
1507719213.9,294.036,316.696,319.054,306.61,307.908,294.846,2.542,0.0,-6.16561608921e-07,0.0,0.456057282551,126.743141187,-13.2447473559,2.45791717462e-05,-0.104500703011
1507719213.91,294.036,316.696,319.054,306.61,307.908,294.846,2.494,0.061,-3.97686139676e-07,0.154838709677,0.454506695711,126.634023218,-8.54294586418,2.45433583475e-05,-0.0674616951047
1507719213.92,294.036,316.696,319.054,306.61,307.908,294.846,2.503,0.0,-1.72600964362e-07,0.0,0.453002374446,126.522075139,-3.70774977436,2.45113063584e-05,-0.0293051609397
1507719213.93,294.036,316.696,319.054,306.61,309.278,294.846,2.581,0.032,5.83947454326e-08,0.0741935483871,0.451545570016,126.407413364,1.2544142207,2.44830401994e-05,0.00992358112004
1507719213.94,306.347,316.696,308.762,308.489,309.278,318.526,2.555,0.016,2.94874632821e-07,0.0838709677419,0.450137505386,126.290149237,6.3343872808,2.4458581297e-05,0.0501574138527
1507719213.95,306.347,312.045,308.762,308.489,309.278,318.526,2.529,0.0,5.36370832044e-07,0.0,0.44877937386,126.17038925,11.5221188875,2.44379514065e-05,0.091321893798
1507719213.97,306.347,312.045,308.762,308.489,309.278,318.526,2.558,0.055,7.82397665154e-07,0.141935483871,0.447472337054,126.048235329,16.8071758878,2.4421173306e-05,0.133339239886
1507719213.98,306.347,312.045,308.762,308.489,309.278,318.526,2.59,0.0,1.03244275359e-06,0.0,0.446217522838,125.92378501,22.1785515558,2.4408270189e-05,0.176126786167
1507719213.99,306.347,312.045,297.832,297.39,295.824,301.847,2.529,0.029,1.28599624693e-06,0.0709677419355,0.445016022942,125.797131418,27.6252934739,2.43992666699e-05,0.219601934976
1507719214.0,306.347,312.045,297.832,297.39,295.824,301.847,2.539,0.023,1.54256353114e-06,0.0935483870968,0.443868889892,125.668362993,33.1367765277,2.43941891719e-05,0.263684317505
1507719214.01,306.347,332.41,297.832,297.39,295.824,301.847,2.555,0.0,1.80162510159e-06,0.0,0.44277713424,125.537563084,38.7018409114,2.43930642193e-05,0.30828892931
1507719214.03,306.347,332.41,297.832,297.39,295.824,301.847,2.548,0.055,2.06261158653e-06,0.151612903226,0.441741723409,125.404809809,44.308255593,2.43959173461e-05,0.353321819639
1507719214.04,223.697,332.41,295.148,297.39,298.715,295.468,2.545,0.0,2.32491522339e-06,0.0,0.440763581797,125.270176074,49.9429648426,2.44027734991e-05,0.398682004032
1507719214.05,223.697,332.41,295.148,294.857,298.715,295.468,2.552,0.048,2.5878968494e-06,0.103225806452,0.439843591195,125.133729205,55.5922384031,2.44136574285e-05,0.44426262013
1507719214.06,223.697,332.41,295.148,294.857,298.715,295.468,2.603,0.003,2.8508987245e-06,0.058064516129,0.438982590225,124.995530189,61.2419469472,2.44285944089e-05,0.489953095559
1507719214.07,223.697,332.41,295.148,294.857,298.715,295.468,2.568,0.0,3.11329503342e-06,0.0,0.438181371869,124.855633165,66.8786469435,2.44476123e-05,0.535647813784
1507719214.09,223.697,255.995,295.148,294.857,290.686,295.468,2.584,0.048,3.37454629368e-06,0.132258064516,0.437440681611,124.71408519,72.49074943,2.44707436998e-05,0.581255511915
1507719214.1,289.273,255.995,290.867,289.559,290.686,282.188,2.558,0.0,3.63420946072e-06,0.0,0.436761218462,124.570925839,78.0687370883,2.44980265373e-05,0.62670110672
1507719214.11,289.273,255.995,290.867,289.559,290.686,282.188,2.565,0.055,3.89191413512e-06,0.138709677419,0.436143635973,124.426186743,83.6046531354,2.45295033195e-05,0.67192168565
1507719214.12,289.273,255.995,290.867,289.559,290.686,282.188,2.565,0.0,4.14733654743e-06,0.0129032258065,0.435588540638,124.279891522,89.0915424765,2.45652199919e-05,0.716862087544
