t,f_spd0,r_spd0,f_spd1,r_spd1,f_spd2,r_spd2,cra,crb,pv,Tc,Vpz,Vms
1507542496.31928,1047.563,2252.257,2282.739,2105.856,2078.377,2083.333,2.516,0,79.264,16.75,0.0290322581,4.942
1507542496.33111,2123.412,2111.227,2121.335,2112.645,2064.126,2058.79,2.571,0,79.264,16.75,0,5.006
1507542496.34312,2089.768,2094.638,2090.046,2096.733,1053.81,2481.837,2.565,0.035,79.264,16.75,0.1,4.942
1507542496.35507,1038.914,2171.714,2232.438,2061.286,2058.723,2060.138,2.571,0,79.264,16.75,0,5.006
1507542496.36693,1038.914,2099.111,2095.825,2100.793,2121.979,2111.156,2.571,0.042,79.264,16.75,0.0967741935,4.942
1507542496.37885,1038.914,2074.95,2083.954,2085.681,1044.78,2399.304,2.597,0,79.264,16.75,0.0193548387,5.019
1507542496.39071,1044.728,2154.903,2199.041,2115.984,2117.694,2122.838,2.529,0,79.264,16.75,0,4.981
1507542496.40263,2097.012,2078.377,2087.065,2097.851,2102.619,2095.894,2.535,0.026,79.264,16.75,0.0903225806,5.032
1507542496.41448,2054.487,2075.018,2061.623,2675.28,1035.852,2281.745,2.516,0,79.264,16.75,0,4.955
1507542496.42644,2293.975,2117.124,2156.381,2100.513,1035.852,2093.802,2.542,0.045,79.264,16.75,0.1064516129,5.045
1507542496.4383,2064.397,2076.114,2063.855,2085.681,1035.852,2084.23,2.523,0,79.264,16.75,0.0032258065,4.968
1507542496.45024,2107.337,2108.538,2117.409,2653.056,1045.301,2272.022,2.568,0.006,79.264,16.75,0.0032258065,5.058
1507542496.46226,2280.753,2091.157,2136.753,2092.618,2084.23,2084.713,2.561,0.029,79.264,16.75,0.0903225806,4.968
1507542496.47407,2118.621,2112.361,2120.406,2063.584,2050.603,2061.016,2.594,0,79.264,16.75,0,4.994
1507542496.48591,2087.688,2096.174,2090.324,2572.035,1052.84,2207.219,2.539,0.055,79.264,16.75,0.1129032258,4.981
1507542496.49772,2101.987,2072.694,2064.126,2063.246,2061.286,2060.408,2.577,0,79.264,16.75,0,4.942
1507542496.50949,2098.831,2113.212,2107.055,2111.51,2121.335,2120.191,2.542,0.01,79.264,16.75,0.0290322581,4.955
1507542496.52133,2090.879,2646.026,1045.805,2443.379,1044.936,2115.628,2.552,0.023,79.264,16.75,0.0709677419,4.929
1507542496.53318,2132.191,2110.873,2137.915,2118.335,2109.104,2116.554,2.574,0,79.264,16.75,0,4.955
1507542496.54497,2094.429,2095.545,2089.144,2097.641,2109.74,2097.012,2.542,0.045,79.264,16.75,0.1161290323,4.955
1507542496.55682,2048.067,2450.612,1035.767,2255.649,2152.986,2063.855,2.532,0,79.264,16.75,0,4.968
1507542496.5686,2097.082,2099.041,1035.767,2101.425,2102.619,2118.05,2.574,0.029,79.264,16.75,0.0580645161,4.955
1507542496.58044,2091.714,2075.292,1035.767,2084.23,2080.99,2649.704,2.558,0.01,79.264,16.75,0.0548387097,4.981
1507542496.59237,1044.138,2371.986,1045.944,2155.494,2137.915,2121.049,2.555,0,79.264,16.75,0,4.955
1507542496.60418,1035.631,1543.499,1041.891,2972.014,1038.074,1780.416,2.558,0.042,79.599,16.75,0.1096774194,4.994
1507542496.61637,1035.631,2076.114,2068.129,2062.975,1038.074,2559.375,2.519,0,79.599,16.75,0,4.955
1507542496.6287,1054.34,2507.155,1054.251,2239.43,2201.966,2089.074,2.561,0.026,79.599,16.75,0.0548387097,4.955
1507542496.64069,2068.401,2071.807,2066.16,2123.985,2076.457,2094.429,2.539,0.013,79.599,16.75,0.0612903226,4.942
1507542496.65272,2093.245,2116.839,2119.477,2112.432,2121.049,2916.086,2.568,0,79.599,16.75,0,4.942
1507542496.6646,2100.232,2538.925,1045.006,2366.989,2267.927,2083.333,2.565,0.045,79.599,16.75,0.1129032258,4.955
1507542496.67641,2110.306,2124.631,2120.763,2113.638,2113.283,2065.007,2.565,0,79.599,16.75,0,4.994
1507542496.68825,2096.174,2080.164,2089.421,2098.131,2106.138,2742.212,2.574,0.032,79.599,16.75,0.064516129,4.955
1507542496.70011,1038.126,2407.015,1037.989,2169.243,2098.201,2072.08,2.581,0.006,79.599,16.75,0.0483870968,4.994
1507542496.71192,1038.126,2098.831,1037.989,2099.672,2098.831,2123.197,2.532,0,79.599,16.75,0,4.955
1507542496.72391,1038.126,2076.388,1037.989,2085.059,2082.16,2615.555,2.506,0.045,79.599,16.75,0.1096774194,4.994
1507542496.73575,1044.277,2332.069,1033.046,2118.335,2123.125,2119.834,2.606,0,79.599,16.75,0,4.994
1507542496.74756,1044.277,2077.279,1033.046,2086.58,2097.572,2092.618,2.529,0.035,79.599,16.75,0.0870967742,5.006
1507542496.75941,2055.628,2074.403,2060.206,2061.286,1034.983,2452.905,2.523,0,79.599,16.75,0.0322580645,4.968
1507542496.77125,1052.858,2204.898,2246.547,2104.096,1034.983,2109.669,2.545,0,79.599,16.75,0,5.019
1507542496.78309,2063.517,2077.828,2074.676,2083.609,1034.983,2080.508,2.577,0.035,79.599,16.75,0.1,4.981
1507542496.79493,2110.66,2110.306,2120.406,2744.245,1045.44,2351.067,2.523,0,79.599,16.75,0,5.058
1507542496.80675,2251.935,2110.589,2145.57,2087.688,2082.436,2085.335,2.535,0.042,79.599,16.75,0.1,4.994
1507542496.81857,2121.049,2097.851,2120.978,2063.517,2059.059,2057.376,2.539,0,79.599,16.75,0.0096774194,5.045
1507542496.83043,2078.171,2110.943,2090.949,2594.736,1055.596,2220.854,2.571,0.003,79.599,16.75,0,4.955
1507542496.8423,2139.151,2077.005,2066.363,2053.414,2069.558,2062.164,2.568,0.032,79.599,16.75,0.0903225806,4.955
1507542496.85414,2097.292,2100.232,2089.976,2122.838,2121.335,2105.856,2.545,0,79.599,16.75,0,4.955
1507542496.86597,2093.245,2691.071,2087.688,2466.657,1044.936,2136.463,2.558,0.048,79.599,16.75,0.1096774194,4.942
1507542496.87775,2117.765,2122.265,2119.549,2113.283,2121.693,2132.842,2.548,0,79.599,16.75,0,4.955
1507542496.88953,2099.041,2105.504,2091.783,2101.144,2089.699,2096.104,2.535,0.006,79.599,16.75,0.0258064516,4.955
1507542496.90134,2056.771,2477.634,1037.903,2277.533,2182.109,2069.558,2.584,0.019,79.599,16.75,0.0709677419,4.981
1507542496.91321,2099.672,2099.391,1037.903,2104.377,2097.641,2121.049,2.574,0,79.599,16.75,0,4.968
1507542496.92505,2090.046,2074.95,1037.903,2086.234,2082.781,2721.336,2.552,0.045,79.599,16.75,0.1129032258,4.994
1507542496.93696,1043.55,2453.383,1045.735,2225.489,2186.963,2122.552,2.545,0,79.599,16.75,0,4.968
1507542496.94879,2110.306,2078.171,2098.831,2091.435,2083.057,1900.398,2.555,0.023,79.599,16.75,0.0516129032,5.006
1507542496.96066,2057.914,2075.84,2062.367,2063.584,2053.682,2556.255,2.51,0.013,79.599,16.75,0.0580645161,4.981
1507542496.97258,1053.369,2338.657,1053.386,2128.296,2100.232,2098.201,2.584,0,79.599,16.75,0,5.019
1507542496.98436,2089.144,2083.609,2086.234,2086.788,2081.609,2082.16,2.565,0.042,79.599,16.75,0.1129032258,4.968
1507542496.99615,1042.529,1514.08,1045.874,3040.232,1046.1,2537.594,2.568,0,79.599,16.75,0,5.006
1507542497.00806,1048,2198.426,2240.866,2089.421,2082.781,2083.057,2.539,0.035,79.599,16.75,0.0709677419,4.981
1507542497.02007,2128.296,2129.449,2141.043,2124.344,2058.184,2048.6,2.6,0,79.599,16.75,0.0483870968,5.019
1507542497.03209,2082.712,2097.572,2090.601,2099.952,1035.903,2505.857,2.542,0,79.599,16.75,0,4.968
1507542497.04403,1040.874,2247.189,2264.498,2083.609,2061.556,2061.016,2.548,0.048,79.599,16.75,0.1096774194,5.019
1507542497.05584,1040.874,2092.618,2095.894,2113.567,2120.406,2120.406,2.542,0,79.599,16.75,0,4.942
1507542497.06767,1040.874,2083.333,2077.554,2085.059,1045.301,2373.776,2.558,0.042,79.599,16.75,0.0838709677,5.045
1507542497.07949,2292.47,2093.802,2136.463,2113.922,2122.552,2118.621,2.561,0,79.599,16.75,0.0322580645,5.006
1507542497.09127,2098.201,2077.828,2107.055,2099.041,2090.601,2097.082,2.552,0,79.599,16.75,0,5.084
1507542497.10316,2055.091,2061.556,2058.992,2571.93,1036.689,2196.891,2.581,0.039,79.599,16.75,0.1,4.994
1507542497.11498,2157.934,2094.987,2092.896,2097.641,1036.689,2097.012,2.584,0,79.599,16.75,0,4.929
1507542497.12677,2057.645,2079.545,2084.506,2086.788,1036.689,2083.057,2.571,0.039,79.599,16.75,0.1032258065,4.981
1507542497.13861,2118.621,2752.77,1045.735,2526.588,1045.075,2175.168,2.561,0,79.599,16.75,0.0129032258,4.981
1507542497.15037,2096.453,2078.995,2091.157,2087.065,2088.519,2085.404,2.581,0.003,79.599,16.75,0,4.994
1507542497.16221,2117.694,2072.967,2059.329,2061.286,2057.914,2059.262,2.581,0.026,79.599,16.75,0.0870967742,4.929
1507542497.17406,2096.174,2529.94,1050.642,2328.444,2233.865,2097.572,2.535,0,79.599,16.75,0,4.994
1507542497.18582,2064.465,2077.622,2069.49,2065.007,2049.401,2083.057,2.561,0.048,79.599,16.75,0.1129032258,4.955
1507542497.19764,2113.567,2109.104,2118.692,2108.821,2132.552,2676.19,2.584,0,79.599,16.75,0,5.006
1507542497.20947,1046.744,2365.921,1044.277,2138.932,2093.523,2086.234,2.548,0.019,79.599,16.75,0.0290322581,4.981
1507542497.22129,2119.834,2114.42,2110.589,2107.337,2121.335,2058.453,2.558,0.019,79.599,16.75,0.0709677419,5.006
1507542497.23319,2088.866,2097.641,2103.814,2098.481,2088.866,2520.615,2.577,0,79.599,16.75,0,4.981
1507542497.24503,1038.64,2210.476,2248.153,2065.549,2061.556,2054.286,2.532,0.048,79.599,16.75,0.1161290323,5.032
1507542497.25686,1038.64,2096.453,2091.157,2090.324,2121.621,2129.16,2.597,0,79.599,16.75,0,4.981
1507542497.26866,1038.64,2078.446,2080.439,2094.081,1044.711,2375.3,2.526,0.029,79.599,16.75,0.0548387097,5.045
1507542497.28046,2284.148,2111.51,2133.71,2112.929,2221.246,2195.281,2.542,0.006,79.599,16.75,0.0580645161,4.994
1507542497.29237,2097.292,2080.164,2075.566,2088.589,2096.104,2095.266,2.539,0,79.599,16.75,0,5.045
1507542497.30424,2057.914,2093.245,2073.241,2611.863,1035.341,2234.182,2.568,0.045,79.599,16.75,0.1129032258,4.994
1507542497.31604,2177.351,2083.954,2091.783,2106.138,1035.341,2088.242,2.548,0,79.599,16.75,0,4.916
1507542497.32786,2074.129,2080.99,2085.335,2085.681,2069.83,2094.987,2.542,0.026,79.599,16.75,0.0806451613,4.981
1507542497.33972,2111.794,2757.838,1045.301,2529.94,1047.494,2154.83,2.542,0.003,79.599,16.75,0.0419354839,4.942
1507542497.35164,2113.567,2081.885,2090.879,2085.612,2082.16,2081.54,2.532,0,79.599,16.75,0,4.994
1507542497.36357,2125.564,2057.578,2061.556,2060.476,2057.914,2049.802,2.587,0.035,79.599,16.75,0.1064516129,4.929
1507542497.37545,2092.896,2732.802,1052.329,2497.501,1054.181,2144.766,2.555,0,79.599,16.75,0,4.994
1507542497.38726,2058.184,2074.95,2063.855,2062.164,2060.745,2062.705,2.548,0.042,79.599,16.75,0.0935483871,4.955
1507542497.39922,2097.921,2106.702,2113.283,2109.104,2107.337,2115.06,2.542,0,79.599,16.75,0.0258064516,4.981
1507542497.41112,2083.609,2565.428,1041.597,2367.434,2267.6,2087.341,2.552,0,79.599,16.75,0,4.955
1507542497.42306,2120.12,2097.292,2120.191,2105.222,2118.05,2115.984,2.561,0.035,79.599,16.75,0.1032258065,5.006
1507542497.43485,2088.242,2108.538,2090.254,2102.9,2095.615,2091.435,2.584,0,79.599,16.75,0,4.968
1507542497.4467,1037.715,2442.999,1035.989,2190.39,2141.626,2061.016,2.539,0.048,79.599,16.75,0.1032258065,5.006
1507542497.45848,1037.715,2103.533,1035.989,2098.831,2081.885,2098.201,2.574,0,79.599,16.75,0.0096774194,4.968
1507542497.4703,1037.715,2074.403,1035.989,2076.114,2091.783,2565.847,2.561,0.003,79.599,16.75,0,5.006
1507542497.48221,1043.463,2320.885,1045.006,2147.181,2121.693,2130.675,2.565,0.032,79.599,16.75,0.0870967742,5.006
1507542497.49398,1043.463,2078.171,2086.788,2087.134,2092.618,2093.523,2.555,0,79.599,16.75,0,5.032
1507542497.5058,2060.745,2072.353,2060.745,2061.016,1035.051,2357.675,2.523,0.045,79.599,16.75,0.1129032258,4.994
1507542497.51761,1051.292,2139.805,2169.842,2099.672,1035.051,2094.638,2.558,0,79.599,16.75,0,5.032
1507542497.52943,2061.556,2072.694,2061.286,2080.714,1035.051,2083.333,2.565,0.016,79.599,16.75,0.0258064516,4.981
1507542497.54127,2112.432,2109.104,2104.096,2652.608,1044.641,2269.645,2.603,0.019,79.599,16.75,0.0709677419,5.071
1507542497.55313,2211.408,2078.446,2087.411,2083.678,2080.99,2087.688,2.548,0,79.599,16.75,0,4.994
1507542497.56491,2101.425,2068.401,2101.776,2063.517,2059.868,2061.826,2.565,0.045,79.599,16.75,0.1161290323,4.955
1507542497.57674,2106.138,2737.677,2105.222,2499.585,1054.181,2158.008,2.532,0,79.599,16.75,0,4.981
1507542497.58852,2059.329,2083.057,2050.536,2069.49,2057.645,2059.599,2.587,0.026,79.599,16.75,0.0580645161,4.968
1507542497.60031,2108.185,2112.645,2130.386,2112.716,2111.794,2118.621,2.535,0.003,79.599,16.75,0.0516129032,4.994
1507542497.61225,2095.894,2563.651,1044,2375.658,2289.301,2081.885,2.513,0,79.599,16.75,0,4.968
1507542497.62405,2127.648,2109.74,2120.763,2112.645,2130.963,2072.626,2.545,0.045,79.599,16.75,0.1096774194,5.006
1507542497.63595,2082.712,2097.012,2091.783,2098.201,2095.266,2772.544,2.539,0,79.933,16.75,0,4.955
1507542497.64825,1034.779,2684.297,1034.405,2361.835,1031.928,2100.793,2.555,0.032,79.933,16.75,0.064516129,4.994
1507542497.66032,1034.779,2097.572,1034.405,2101.425,1031.928,2109.74,2.519,0.006,79.933,16.75,0.0548387097,4.955
1507542497.67229,2056.166,2072.421,1034.405,2047.533,1031.928,2081.54,2.568,0,79.933,16.75,0,4.994
1507542497.68422,2128.296,2651.043,1043.48,2427.166,1046.1,2138.86,2.542,0.048,79.933,16.75,0.1129032258,4.994
1507542497.69602,2091.435,2062.772,2082.16,2075.566,2079.27,2079.889,2.565,0,79.933,16.75,0,5.006
1507542497.70782,2039.172,2083.885,2052.878,2066.363,2059.868,2062.096,2.584,0.035,79.933,16.75,0.0774193548,5.006
1507542497.71967,1057.459,2489.989,1055.224,2248.555,2183.472,2095.545,2.581,0,79.933,16.75,0.0387096774,5.006
1507542497.73146,2058.184,2079.545,2045.536,2050.069,2048.333,2083.057,2.574,0,79.933,16.75,0,4.981
1507542497.74347,2117.195,2115.06,2135.23,2124.344,2133.782,2705.188,2.548,0.039,79.933,16.75,0.1064516129,5.006
1507542497.75532,1047.406,2403.521,1044.797,2180.899,2117.765,2083.885,2.555,0,79.933,16.75,0,4.981
1507542497.7671,2116.554,2110.589,2120.406,2111.156,2121.335,2061.556,2.558,0.042,79.933,16.75,0.0935483871,5.006
1507542497.77913,2083.885,2095.266,2088.311,2095.894,2094.917,2502.07,2.526,0,79.933,16.75,0.0290322581,4.981
1507542497.79102,1039.927,2293.641,1037.697,2082.229,2071.534,2076.731,2.548,0,79.933,16.75,0,5.032
1507542497.80297,1039.927,1986.755,1037.697,2094.429,2080.783,2106.42,2.529,0.035,79.933,16.75,0.1,4.994
1507542497.81489,1039.927,2195.588,2074.95,2090.601,2098.131,2527.806,2.577,0,79.933,16.75,0,5.019
1507542497.82675,1044.052,2291.135,2318.747,2126.138,2121.908,2128.584,2.555,0.042,79.933,16.75,0.1,4.994
1507542497.83854,1044.052,2079.889,2088.866,2085.612,2088.311,2093.454,2.568,0,79.933,16.75,0.0096774194,5.045
1507542497.85036,2056.233,2074.129,2054.487,2062.434,1034.405,2354.763,2.539,0.003,79.933,16.75,0,4.994
1507542497.86227,1051.151,2145.57,2184.685,2106.773,1034.405,2096.453,2.59,0.029,79.933,16.75,0.0903225806,5.071
1507542497.87406,2064.736,2072.353,2064.668,2084.437,1034.405,2082.988,2.555,0,79.933,16.75,0,5.006
1507542497.88586,2114.136,2114.207,2102.338,2632.078,1045.666,2253.306,2.577,0.048,79.933,16.75,0.1129032258,5.097
1507542497.89765,2179.237,2079.545,2088.797,2076.662,2082.16,2082.16,2.552,0,79.933,16.75,0,4.994
1507542497.90947,2102.057,2071.534,2129.809,2071.261,2057.914,2063.043,2.577,0.013,79.933,16.75,0.0290322581,4.942
1507542497.9213,2103.181,2702.748,2093.802,2487.626,1055.065,2141.335,2.571,0.019,79.933,16.75,0.0741935484,5.006
1507542497.93313,2063.314,2130.025,2063.584,2052.543,2066.092,2057.04,2.529,0,79.933,16.75,0,4.955
1507542497.94494,2095.545,2112.077,2119.834,2129.16,2124.631,2129.16,2.581,0.039,79.933,16.75,0.1193548387,4.994
1507542497.95678,2093.802,2551.901,1044.572,2355.116,2253.952,2088.519,2.51,0,79.933,16.75,0,4.968
1507542497.96855,2116.839,2109.74,2108.185,2110.873,2133.058,2061.556,2.577,0.029,79.933,16.75,0.0548387097,5.019
1507542497.98038,2086.511,2099.041,2106.209,2100.583,2099.672,2736.248,2.51,0.006,79.933,16.75,0.0548387097,4.994
1507542497.99226,1040.151,2400.769,1036.757,2179.614,2112.077,2064.126,2.532,0,79.933,16.75,0,5.006
1507542498.00412,1040.151,2099.041,1036.757,2112.432,2098.761,2121.335,2.577,0.048,79.933,16.75,0.1096774194,4.981
1507542498.016,1040.151,2078.171,1036.757,2085.888,2074.676,2604.619,2.568,0,79.933,16.75,0,4.994
1507542498.02785,1040.151,2253.629,1006.102,2157.638,2113.283,2119.549,2.513,0.032,79.933,16.75,0.0774193548,4.994
1507542498.03965,697.547,2071.261,1006.102,2089.421,2109.104,2097.851,2.539,0,79.933,16.75,0.0387096774,5.032
1507542498.05148,697.547,2083.333,1006.102,2063.584,1033.487,2431.105,2.561,0,79.933,16.75,0,4.981
1507542498.06344,1056.039,2219.913,2311.251,2107.337,1033.487,2099.672,2.581,0.042,79.933,16.75,0.1064516129,5.019
1507542498.07527,2063.584,2076.457,2064.397,2086.788,1033.487,2083.333,2.542,0,79.933,16.75,0,4.968
1507542498.08723,2117.694,2109.669,2120.477,2871.369,1045.735,2431.481,2.584,0.042,79.933,16.75,0.0935483871,5.045
1507542498.09913,1047.058,2162.31,2210.398,2091.783,2083.333,2085.059,2.568,0,79.933,16.75,0.0258064516,4.994
1507542498.11091,2121.979,2111.723,2123.77,1815.768,2059.868,2063.584,2.565,0,79.933,16.75,0,5.032
1507542498.12307,1980.189,2062.164,2029.502,2505.857,1054.782,2156.085,2.577,0.042,79.933,16.75,0.1,4.994
1507542498.13525,2190.085,2076.388,2125.564,2064.126,2059.329,2060.678,2.548,0,79.933,16.75,0,5.006
1507542498.14703,2096.733,2100.513,2095.545,2107.267,2010.435,2009.921,2.565,0.039,79.933,16.75,0.0903225806,4.968
1507542498.15935,2040.56,2022.651,1986.504,2083.954,2176.146,2179.539,2.519,0,79.933,16.75,0.035483871,4.994
1507542498.17194,2147.401,2169.842,2212.03,2188.865,2135.23,2124.989,2.561,0,79.933,16.75,0,4.968
1507542498.18379,2099.391,2078.446,2070.103,2088.242,2083.333,1970.082,2.574,0.045,79.933,16.75,0.1096774194,5.006
1507542498.19574,2056.166,2075.498,2078.171,2063.584,2060.138,2187.876,2.565,0,79.933,16.75,0,4.955
1507542498.20761,1052.347,2462.217,1053.51,2231.171,2166.405,2100.864,2.574,0.042,79.933,16.75,0.0838709677,5.006
1507542498.21939,2062.434,2073.241,2062.096,2059.868,2054.219,2078.171,2.558,0,79.933,16.75,0.035483871,4.981
1507542498.23123,2115.06,2111.227,2120.763,2107.055,2128.296,2591.103,2.526,0,79.933,16.75,0,5.019
1507542498.24313,1045.735,2327.755,1044.502,2121.049,2085.957,2095.545,2.51,0.035,79.933,16.75,0.1032258065,4.994
1507542498.25491,2115.984,2109.669,2121.693,2111.794,2060.138,2062.164,2.555,0,79.933,16.75,0,5.019
1507542498.26674,2094.081,2097.082,2092.34,2099.672,1054.41,2465.884,2.584,0.042,79.933,16.75,0.1032258065,4.981
1507542498.27855,1037.047,2143.743,2179.614,2067.857,2067.586,2061.286,2.6,0,79.933,16.75,0.0129032258,5.019
1507542498.29038,1037.047,2099.321,2096.104,2112.361,2123.698,2108.821,2.561,0,79.933,16.75,0,4.981
1507542498.30227,1037.047,2076.731,2080.164,2748.801,1044.867,2334.925,2.606,0.029,79.933,16.75,0.0903225806,5.045
1507542498.31408,2253.225,2110.943,2122.552,2087.134,2121.049,2120.692,2.545,0,79.933,16.75,0,5.006
1507542498.32587,2097.292,2090.601,2079.889,2124.918,2099.041,2103.251,2.577,0.045,79.933,16.75,0.1096774194,5.032
1507542498.3377,2056.502,2074.676,2064.939,2493.344,1033.555,2161.047,2.523,0,79.933,16.75,0,4.994
1507542498.3495,2116.839,2091.714,2096.104,2118.621,1033.555,2082.436,2.552,0.019,79.933,16.75,0.0258064516,4.955
1507542498.36128,2069.83,2084.23,2081.885,2084.782,1033.555,2098.761,2.532,0.016,79.933,16.75,0.0741935484,5.006
1507542498.37317,2121.908,2631.197,1046.326,2427.54,1048.576,2137.915,2.558,0,79.933,16.75,0,4.981
1507542498.38493,2094.36,2079.614,2088.519,2087.965,2075.018,2085.335,2.552,0.045,79.933,16.75,0.1161290323,5.006
1507542498.39672,2059.329,2074.403,2062.164,2062.164,2069.49,2047.533,2.545,0,79.933,16.75,0,4.968
1507542498.40855,1053.069,2469.465,1053.069,2224.466,2182.184,2112.432,2.577,0.029,79.933,16.75,0.0548387097,4.994
1507542498.42031,2062.705,2073.787,2082.436,2063.787,2062.367,2080.99,2.581,0.006,79.933,16.75,0.0548387097,4.994
1507542498.43221,2110.589,2111.51,2119.263,2104.096,2122.265,2612.297,2.565,0,79.933,16.75,0,4.994
1507542498.44407,1046.466,2312.695,1044.849,2110.589,2082.781,2090.254,2.548,0.045,79.933,16.75,0.1129032258,4.981
1507542498.45585,2114.704,2098.761,2117.124,2122.265,2058.723,2062.434,2.574,0,79.933,16.75,0,4.994
1507542498.46767,2093.523,2105.292,2085.404,2098.481,1055.312,2487.135,2.558,0.035,79.933,16.75,0.0806451613,4.994
1507542498.47949,1037.065,2130.675,2176.146,2063.246,2058.184,2061.016,2.577,0,79.933,16.75,0.035483871,5.045
1507542498.49127,1037.065,2100.864,2094.429,2113.567,2122.265,2120.477,2.568,0,79.933,16.75,0,4.994
1507542498.50315,1037.065,2076.388,2083.885,2718.396,1044.867,2314.141,2.539,0.039,79.933,16.75,0.1032258065,5.084
1507542498.51494,2215.691,2119.263,2116.839,2111.794,2121.335,2131.324,2.574,0,79.933,16.75,0,5.006
1507542498.52683,2089.699,2077.005,2076.731,2101.987,2093.802,2095.266,2.542,0.042,79.933,16.75,0.0967741935,5.071
1507542498.53889,2059.868,2075.84,2072.967,2519.707,1036.415,2190.39,2.597,0,79.933,16.75,0.0225806452,5.006
1507542498.55077,2208.148,2098.481,2101.706,2109.104,1036.415,2097.921,2.574,0,79.933,16.75,0,5.084
1507542498.56269,2078.721,2076.457,2062.367,2080.439,1036.415,2083.333,2.548,0.032,79.933,16.75,0.0967741935,4.994
1507542498.57458,2105.856,2819.637,2119.549,2587.479,1045.144,2217.253,2.516,0,79.933,16.75,0,4.968
1507542498.58637,2121.049,2079.889,2096.733,2078.652,2077.279,2083.678,2.532,0.042,79.933,16.75,0.1032258065,5.006
1507542498.59815,2115.984,2066.363,2062.975,2057.645,2062.434,2059.599,2.565,0,79.933,16.75,0.0032258065,4.968
1507542498.61,2088.589,2702.283,1052.699,2475.294,1055.525,2133.42,2.558,0.01,79.933,16.75,0.0096774194,5.006
1507542498.62183,2065.82,2075.84,2056.771,2074.403,2060.745,2063.314,2.526,0.029,79.933,16.75,0.0903225806,4.981
